X,CH1,Start,Increment,
Sequence,Volt,-1.999998e-05,5.000000e-07,
0,3.125000e+00,
1,-3.125000e+00,
2,3.125000e+00,
3,-3.125000e+00,
4,3.125000e+00,
5,-3.125000e+00,
6,3.125000e+00,
7,-3.125000e+00,
8,3.125000e+00,
9,-3.125000e+00,
10,3.125000e+00,
11,-3.125000e+00,
12,3.125000e+00,
13,-3.125000e+00,
14,3.125000e+00,
15,-3.125000e+00,
16,3.125000e+00,
17,-1.562500e+00,
18,-1.562500e+00,
19,3.125000e+00,
20,3.125000e+00,
21,-1.562500e+00,
22,3.125000e+00,
23,-3.125000e+00,
24,3.125000e+00,
25,-3.125000e+00,
26,-3.125000e+00,
27,3.125000e+00,
28,3.125000e+00,
29,-1.562500e+00,
30,3.125000e+00,
31,-3.125000e+00,
32,3.125000e+00,
33,-3.125000e+00,
34,3.125000e+00,
35,-3.125000e+00,
36,3.125000e+00,
37,-1.562500e+00,
38,-1.562500e+00,
39,3.125000e+00,
40,9.375000e+00,
41,1.968750e+02,
42,1.953125e+02,
43,2.578125e+02,
44,2.562500e+02,
45,2.703125e+02,
46,2.656250e+02,
47,2.718750e+02,
48,2.703125e+02,
49,2.656250e+02,
50,2.687500e+02,
51,2.640625e+02,
52,2.671875e+02,
53,2.625000e+02,
54,2.656250e+02,
55,2.609375e+02,
56,2.640625e+02,
57,2.593750e+02,
58,2.625000e+02,
59,2.578125e+02,
60,2.609375e+02,
61,2.562500e+02,
62,2.593750e+02,
63,2.546875e+02,
64,2.578125e+02,
65,2.531250e+02,
66,2.515625e+02,
67,2.578125e+02,
68,2.562500e+02,
69,2.500000e+02,
70,2.546875e+02,
71,2.484375e+02,
72,2.531250e+02,
73,2.484375e+02,
74,2.515625e+02,
75,2.468750e+02,
76,2.500000e+02,
77,2.453125e+02,
78,2.484375e+02,
79,2.437500e+02,
80,2.468750e+02,
81,2.421875e+02,
82,2.453125e+02,
83,2.406250e+02,
84,2.437500e+02,
85,2.390625e+02,
86,2.437500e+02,
87,2.375000e+02,
88,2.421875e+02,
89,2.359375e+02,
90,2.406250e+02,
91,2.359375e+02,
92,2.390625e+02,
93,2.328125e+02,
94,2.375000e+02,
95,2.328125e+02,
96,2.359375e+02,
97,2.312500e+02,
98,2.343750e+02,
99,2.296875e+02,
100,2.328125e+02,
101,2.281250e+02,
102,2.328125e+02,
103,2.281250e+02,
104,2.312500e+02,
105,2.265625e+02,
106,2.296875e+02,
107,2.250000e+02,
108,2.281250e+02,
109,2.234375e+02,
110,2.265625e+02,
111,2.218750e+02,
112,2.265625e+02,
113,2.203125e+02,
114,2.250000e+02,
115,2.203125e+02,
116,2.234375e+02,
117,2.187500e+02,
118,2.218750e+02,
119,2.171875e+02,
120,2.203125e+02,
121,2.156250e+02,
122,2.187500e+02,
123,2.156250e+02,
124,2.187500e+02,
125,2.125000e+02,
126,2.171875e+02,
127,2.125000e+02,
128,2.156250e+02,
129,2.109375e+02,
130,2.156250e+02,
131,2.093750e+02,
132,2.093750e+02,
133,2.140625e+02,
134,2.125000e+02,
135,2.078125e+02,
136,2.109375e+02,
137,2.062500e+02,
138,2.109375e+02,
139,2.062500e+02,
140,2.046875e+02,
141,2.093750e+02,
142,2.078125e+02,
143,2.031250e+02,
144,2.062500e+02,
145,2.015625e+02,
146,2.046875e+02,
147,2.000000e+02,
